epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,precision,loss_scale,grad_norm,epoch_time_sec,samples_per_sec
1,2.319611919099006,0.07729468599033816,2.2991018295288086,0.11363636702299118,0.00011260000000000001,fp32,1.0,1.0697909338133675,18.107900857925415,11.4314741186249
2,2.2946662476673216,0.09178743961352658,2.292280673980713,0.13636364042758942,0.00012520000000000003,fp32,1.0,0.8320575611931937,18.96662735939026,10.913906625445223
3,2.2555126913503747,0.16908212560386474,2.2603695392608643,0.20454545319080353,0.0001378,fp32,1.0,0.9623326574053083,19.44851565361023,10.643485790216312
4,2.187731177334624,0.21739130434782608,2.2444276809692383,0.20454545319080353,0.00015040000000000002,fp32,1.0,1.7212913547243391,18.830498695373535,10.992804988795003
5,2.182606844510433,0.2222222222222222,2.2895233631134033,0.09090909361839294,0.00016300000000000009,fp32,1.0,2.6205550602504184,18.022034406661987,11.485939674129177
6,2.1075041743292324,0.28019323671497587,2.1999714374542236,0.20454545319080353,0.00017560000000000007,fp32,1.0,2.2040938309260776,18.49242091178894,11.193775059923995
7,2.037990140454205,0.3285024154589372,2.2277982234954834,0.22727273404598236,0.00018820000000000005,fp32,1.0,2.690941708428519,18.220579147338867,11.360780484863596
8,2.0003635434136875,0.34782608695652173,2.1637048721313477,0.3181818127632141,0.00020080000000000006,fp32,1.0,2.6819066320146834,18.553555011749268,11.15689148893108
9,1.9462190710979959,0.3333333333333333,2.1589837074279785,0.20454545319080353,0.00021339999999999998,fp32,1.0,3.1049511432647705,17.861770391464233,11.58899680509391
10,1.9038195748260056,0.36231884057971014,2.1575326919555664,0.1818181872367859,0.00022599999999999994,fp32,1.0,3.4704434190477644,17.352980613708496,11.928786449313167
11,1.8724735773703902,0.37681159420289856,2.1349897384643555,0.22727273404598236,0.00023859999999999997,fp32,1.0,3.636564697538103,17.343905448913574,11.93502816362312
12,1.825445542588902,0.37681159420289856,2.181715726852417,0.15909090638160706,0.0002512,fp32,1.0,4.354225209781101,17.195557355880737,12.03799305343294
13,1.8606966716655786,0.32367149758454106,2.115788221359253,0.2954545319080353,0.0002638000000000001,fp32,1.0,6.308420215334211,17.385161876678467,11.906705354160817
14,1.7237999324061444,0.463768115942029,2.1118130683898926,0.25,0.00027640000000000016,fp32,1.0,4.960595505578177,17.84904146194458,11.597261423888709
15,1.6792287567387456,0.4396135265700483,2.0587680339813232,0.27272728085517883,0.0002890000000000002,fp32,1.0,5.589520658765521,17.98836398124695,11.507438931956214
16,1.707784668834889,0.38164251207729466,2.041821241378784,0.34090909361839294,0.00030160000000000023,fp32,1.0,6.452462026051113,18.730030059814453,11.051770837470329
17,1.7141710992020684,0.4106280193236715,2.1658761501312256,0.2954545319080353,0.0003142000000000004,fp32,1.0,5.928542818341937,18.349797248840332,11.280778593511814
18,1.7208411929688017,0.4251207729468599,2.186837911605835,0.22727273404598236,0.0003268000000000004,fp32,1.0,6.180434499468122,17.536075353622437,11.804237597396039
19,1.6519151315596945,0.43478260869565216,2.0174002647399902,0.2954545319080353,0.0003394000000000004,fp32,1.0,5.268781389508929,16.96521019935608,12.201440333928593
20,1.6986867943823625,0.3864734299516908,2.1305367946624756,0.3181818127632141,0.0003520000000000005,fp32,1.0,5.824700253350394,17.012248277664185,12.167703916699569
21,1.6079368412782604,0.4444444444444444,1.9956835508346558,0.3863636255264282,0.00036460000000000057,fp32,1.0,7.918087686811175,17.093555450439453,12.109827039796937
22,1.6010677060067366,0.4251207729468599,2.0010552406311035,0.34090909361839294,0.0003772000000000006,fp32,1.0,6.8903922353472025,17.59186601638794,11.766801759811402
23,1.5397186544206407,0.4975845410628019,1.9899388551712036,0.34090909361839294,0.00038980000000000075,fp32,1.0,5.193723065512521,17.308287620544434,11.959588639739094
24,1.3735167461892832,0.5507246376811594,2.104851007461548,0.3181818127632141,0.00040240000000000073,fp32,1.0,6.296348128999982,17.003065824508667,12.174275047599048
25,1.4411935241901932,0.48792270531400966,2.155669927597046,0.2954545319080353,0.0004150000000000008,fp32,1.0,6.319357565471104,16.139495611190796,12.825679623870677
26,1.5173535767384774,0.4396135265700483,2.0049479007720947,0.3636363744735718,0.00042760000000000096,fp32,1.0,7.514763423374721,16.811803579330444,12.312777687606323
27,1.36168610876885,0.5603864734299517,2.0104734897613525,0.27272728085517883,0.00044020000000000116,fp32,1.0,5.665433236530849,16.831804990768433,12.298146283986249
28,1.3960532859903603,0.5072463768115942,2.1273257732391357,0.3181818127632141,0.00045280000000000103,fp32,1.0,8.454546315329415,16.615090370178223,12.458553964385064
29,1.3186571016403787,0.5362318840579711,1.9676274061203003,0.3181818127632141,0.0004654000000000011,fp32,1.0,6.841189248221261,16.65461039543152,12.428990837082662
30,1.2502097231178468,0.5603864734299517,1.9728587865829468,0.3181818127632141,0.000478000000000001,fp32,1.0,6.156335694449289,16.957348108291626,12.207097399786427
31,1.436297539351643,0.48792270531400966,1.9162929058074951,0.34090909361839294,0.0004906000000000012,fp32,1.0,7.209873812539237,16.566545009613037,12.495061576199776
32,1.1227205962950482,0.642512077294686,1.9547218084335327,0.34090909361839294,0.0005032000000000014,fp32,1.0,6.177875859396798,16.66685676574707,12.419858339781053
33,1.3100703995008975,0.5314009661835749,2.1287529468536377,0.34090909361839294,0.0005158000000000016,fp32,1.0,9.667671271732875,16.490331649780273,12.552809997775768
34,1.2015138887552823,0.5845410628019324,2.4232399463653564,0.22727273404598236,0.0005284000000000015,fp32,1.0,7.263236999511719,16.997800588607788,12.178046149025592
35,1.3598787335381992,0.5120772946859904,1.9930609464645386,0.4318181872367859,0.0005410000000000014,fp32,1.0,8.94973257609776,16.507651329040527,12.539639702459807
36,1.1950249182429291,0.5845410628019324,2.161808967590332,0.2954545319080353,0.0005536000000000014,fp32,1.0,5.745835065841675,17.183571100234985,12.046390054344949
37,1.407330720320992,0.47342995169082125,2.4701335430145264,0.34090909361839294,0.0005662000000000014,fp32,1.0,7.034839425768171,16.849544525146484,12.285198551870078
38,1.6089362481941925,0.4830917874396135,1.7703347206115723,0.3863636255264282,0.0005788000000000014,fp32,1.0,6.404357433319092,16.64447855949402,12.436556619067355
39,1.3717731053126607,0.5314009661835749,1.8104298114776611,0.3863636255264282,0.0005914000000000015,fp32,1.0,5.8865832941872736,16.896244764328003,12.25124297660663
40,1.3617534159462232,0.48792270531400966,1.9102661609649658,0.3636363744735718,0.0006040000000000015,fp32,1.0,6.058165175574167,16.594014167785645,12.474377682637757
41,1.2303633839611845,0.5893719806763285,1.838639497756958,0.34090909361839294,0.0006166000000000017,fp32,1.0,4.798377616064889,17.028594255447388,12.156023973252015
42,1.2875806916739054,0.5555555555555556,2.0704774856567383,0.2954545319080353,0.000629200000000002,fp32,1.0,6.114435195922852,16.52017593383789,12.530132901067157
43,1.142561073464472,0.6183574879227053,1.7306522130966187,0.47727271914482117,0.000641800000000002,fp32,1.0,7.6029031957898825,16.65345001220703,12.429856867391942
44,1.0476552141461395,0.6376811594202898,1.7751959562301636,0.3863636255264282,0.000654400000000002,fp32,1.0,5.562323672430856,17.138880729675293,12.077801535872043
45,1.1658039870469465,0.5845410628019324,2.1854639053344727,0.3863636255264282,0.0006670000000000023,fp32,1.0,7.268878187452044,16.592283964157104,12.475678480862818
46,1.1969665188144372,0.6231884057971014,2.111783504486084,0.3863636255264282,0.0006796000000000025,fp32,1.0,6.310400417872837,16.606985807418823,12.46463400405431
47,1.279794862880799,0.5652173913043478,1.9432106018066406,0.40909090638160706,0.0006922000000000026,fp32,1.0,6.466864653996059,16.701217651367188,12.394305871647308
48,1.0633100754972817,0.6183574879227053,2.285794734954834,0.25,0.0007048000000000025,fp32,1.0,4.81205769947597,16.739433526992798,12.366009857275445
49,1.4881947270913976,0.45893719806763283,2.0164692401885986,0.34090909361839294,0.0007174000000000024,fp32,1.0,7.592534610203335,16.426193714141846,12.601823867557762
50,1.5176480369291443,0.4975845410628019,1.991304874420166,0.3636363744735718,0.0007300000000000023,fp32,1.0,10.428028311048235,16.099103689193726,12.857858673147472
51,1.4019300188995214,0.5120772946859904,2.3078107833862305,0.25,0.0007426000000000024,fp32,1.0,8.07343408039638,16.384069442749023,12.634223794236325
52,1.2902296378416716,0.5217391304347826,2.1997411251068115,0.22727273404598236,0.0007552000000000025,fp32,1.0,6.896314689091274,16.77389645576477,12.34060318339805
53,1.4527251904713359,0.4830917874396135,2.0920329093933105,0.25,0.0007678000000000025,fp32,1.0,5.6054021290370395,16.915578842163086,12.2372401164328
54,1.476728308028069,0.5410628019323671,2.1372885704040527,0.25,0.0007804000000000022,fp32,1.0,6.8814729281834195,16.63381314277649,12.444530801399148
55,1.4265544040191576,0.5072463768115942,1.967871904373169,0.34090909361839294,0.0007930000000000021,fp32,1.0,4.987407752445766,17.102555513381958,12.103454354411076
56,1.27215281891938,0.5603864734299517,1.6981598138809204,0.47727271914482117,0.0008056000000000023,fp32,1.0,4.023925645010812,16.68567657470703,12.405849955990444
57,1.1301777748669979,0.5845410628019324,1.8119560480117798,0.40909090638160706,0.0008182000000000024,fp32,1.0,4.604340212685721,16.601405143737793,12.468824066864144
58,1.3434020093673669,0.5603864734299517,2.231653928756714,0.3636363744735718,0.0008308000000000027,fp32,1.0,6.111009665897915,16.76812982559204,12.344847168589437
59,1.6641162852734184,0.42995169082125606,2.1197762489318848,0.3863636255264282,0.0008434000000000027,fp32,1.0,7.866389274597168,16.90153217315674,12.247410345954341
60,1.5179864818923139,0.4492753623188406,2.2007710933685303,0.3181818127632141,0.0008560000000000029,fp32,1.0,5.693449837820871,16.663427591323853,12.422414228137475
61,1.5883063060649927,0.48792270531400966,1.941828966140747,0.27272728085517883,0.0008686000000000029,fp32,1.0,4.991006851196289,16.677000045776367,12.412304337219512
62,1.3755329853094718,0.4927536231884058,2.09100341796875,0.27272728085517883,0.000881200000000003,fp32,1.0,4.282708508627755,16.810678482055664,12.31360175146764
63,1.3871542578158171,0.4782608695652174,2.2985517978668213,0.27272728085517883,0.0008938000000000032,fp32,1.0,5.46855548449925,16.8513605594635,12.283874602858198
64,1.773250006823148,0.3526570048309179,2.2761781215667725,0.20454545319080353,0.0009064000000000031,fp32,1.0,5.751632349831717,16.733597993850708,12.37032227474741
65,1.76993449413834,0.42995169082125606,2.6861860752105713,0.27272728085517883,0.0009190000000000034,fp32,1.0,5.268414258956909,16.774381399154663,12.34024641948535
66,2.029108336582276,0.3188405797101449,2.177964210510254,0.25,0.0009316000000000032,fp32,1.0,6.746174778257098,16.849433183670044,12.28527973276977
67,1.77647482485011,0.33816425120772947,2.118638753890991,0.1818181872367859,0.0009442000000000032,fp32,1.0,5.377505098070417,16.843686819076538,12.289470958671556
68,1.7929104169209797,0.34782608695652173,2.1476194858551025,0.15909090638160706,0.0009568000000000031,fp32,1.0,2.4801104239055087,17.056835412979126,12.135897133795796
69,1.7689799030045956,0.32367149758454106,2.0613794326782227,0.34090909361839294,0.0009694000000000033,fp32,1.0,4.095680236816406,16.725067377090454,12.376631754772061
70,1.7922184858921069,0.34299516908212563,2.265089750289917,0.20454545319080353,0.000982000000000003,fp32,1.0,9.010889393942696,17.08514428138733,12.115788815755405
71,1.9420216014419778,0.26570048309178745,2.2834322452545166,0.1818181872367859,0.000994600000000003,fp32,1.0,12.017784799848284,16.93446636199951,12.223591554352279
72,2.1327111513718315,0.23671497584541062,2.291248083114624,0.13636364042758942,0.0009999956179020531,fp32,1.0,2.7650734867368425,17.18610978126526,12.044610597428667
73,2.3015234044208617,0.1497584541062802,1.9792964458465576,0.27272728085517883,0.000999966860702266,fp32,1.0,13.064978437764305,17.23319935798645,12.011698797186442
74,2.177829038693709,0.23671497584541062,2.431767702102661,0.1818181872367859,0.000999911265014214,fp32,1.0,2.435926181929452,17.040775537490845,12.14733446518242
75,2.552697113746606,0.14009661835748793,2.300687074661255,0.09090909361839294,0.0009998288338252906,fp32,1.0,4.503794874463763,17.124552249908447,12.087907291188106
76,2.316155715841026,0.05314009661835749,2.30423641204834,0.09090909361839294,0.0009997195715648764,fp32,1.0,0.6375380413872855,17.072447061538696,12.124799640839749
77,2.3057311180133175,0.0966183574879227,2.3120615482330322,0.13636364042758942,0.0009995834841040985,fp32,1.0,0.4189674173082624,17.43297004699707,11.874052409999805
78,2.3072199775400946,0.0821256038647343,2.2710776329040527,0.15909090638160706,0.0009994205787555185,fp32,1.0,0.5641590186527797,17.035257577896118,12.151269157713836
79,2.2227945799988826,0.16908212560386474,2.2475836277008057,0.22727273404598236,0.000999230864272736,fp32,1.0,1.704383977821895,17.024463415145874,12.158973528401589
80,2.3631095275786764,0.13526570048309178,2.3294339179992676,0.11363636702299118,0.0009990143508499215,fp32,1.0,3.5874647072383334,17.574413061141968,11.778487240503573
81,2.3285386573865217,0.09178743961352658,2.310828924179077,0.06818182021379471,0.0009987710501212653,fp32,1.0,0.73422942842756,16.889569997787476,12.256084673980267
82,2.308657565554559,0.07729468599033816,2.3058557510375977,0.11363636702299118,0.0009985009751603557,fp32,1.0,0.41919818094798494,17.145807027816772,12.072922532265192
83,2.306246524847648,0.08695652173913043,2.307196855545044,0.09090909361839294,0.0009982041404794737,fp32,1.0,0.33057932342801777,17.3681378364563,11.918376163822245
84,2.306947959218048,0.07729468599033816,2.3051936626434326,0.11363636702299118,0.0009978805620288152,fp32,1.0,0.30338706927640097,17.134912729263306,12.080598440777685
85,2.305429720072355,0.06280193236714976,2.304969310760498,0.11363636702299118,0.0009975302571956324,fp32,1.0,0.3205454285655703,17.495261192321777,11.831775343305363
86,2.304856744941306,0.07246376811594203,2.3054258823394775,0.11363636702299118,0.0009971532448033009,fp32,1.0,0.3696116634777614,17.312458038330078,11.956707680775223
87,2.3053742295877946,0.07246376811594203,2.306457996368408,0.06818182021379471,0.000996749545110307,fp32,1.0,0.28700848136629376,17.366538763046265,11.919473582177991
88,2.303794310288729,0.09178743961352658,2.3060145378112793,0.09090909361839294,0.0009963191798091603,fp32,1.0,0.21614641483340943,17.318787097930908,11.952338164878213
89,2.303797428158746,0.10144927536231885,2.3060266971588135,0.09090909361839294,0.0009958621720252269,fp32,1.0,0.2844286859035492,17.23696541786194,12.009074392264816
90,2.3039187118051134,0.07729468599033816,2.3046629428863525,0.09090909361839294,0.0009953785463154867,fp32,1.0,0.24551628530025482,18.049102783203125,11.468714123155117
91,2.3045338075518034,0.09178743961352658,2.3045053482055664,0.13636364042758942,0.000994868328667216,fp32,1.0,0.23505987865584238,17.51982879638672,11.815183949896335
92,2.303870535127207,0.10144927536231885,2.303445816040039,0.13636364042758942,0.0009943315464965884,fp32,1.0,0.29121882787772585,17.307658672332764,11.960023242826066
93,2.303151767610928,0.10144927536231885,2.303032159805298,0.13636364042758942,0.0009937682286472037,fp32,1.0,0.24087271094322205,16.89327120780945,12.253399442513402
94,2.304187417606225,0.10144927536231885,2.3032941818237305,0.13636364042758942,0.0009931784053885363,fp32,1.0,0.23882528288023813,17.118546962738037,12.092147800311391
95,2.303725460301275,0.0966183574879227,2.303703546524048,0.13636364042758942,0.00099256210841431,fp32,1.0,0.24296729692390986,17.311662435531616,11.957257182599594
96,2.304215086830987,0.08695652173913043,2.3039867877960205,0.11363636702299118,0.0009919193708407938,fp32,1.0,0.2343515966619764,17.14745545387268,12.07176193324065
97,2.3038475237030913,0.0966183574879227,2.304621934890747,0.11363636702299118,0.0009912502272050234,fp32,1.0,0.24503790693623678,17.67991042137146,11.708204117922373
98,2.3034831970786125,0.10144927536231885,2.3047780990600586,0.11363636702299118,0.0009905547134629459,fp32,1.0,0.22650098374911717,17.52973461151123,11.80850734979579
99,2.3029127259185347,0.07729468599033816,2.30527925491333,0.11363636702299118,0.000989832866987485,fp32,1.0,0.23880463625703538,17.341266632080078,11.936844314305455
100,2.3031460455650294,0.10628019323671498,2.305896520614624,0.09090909361839294,0.0009890847265665364,fp32,1.0,0.22246759491307394,17.53631901741028,11.804073579779644
101,2.304813429929208,0.1111111111111111,2.3056249618530273,0.09090909361839294,0.0009883103324008805,fp32,1.0,0.26508202723094393,17.39521551132202,11.899823825998013
102,2.3030085989818483,0.1111111111111111,2.3057329654693604,0.09090909361839294,0.0009875097261020248,fp32,1.0,0.257232734135219,17.21644878387451,12.02338546111106
103,2.3034441229225933,0.0966183574879227,2.305870532989502,0.11363636702299118,0.0009866829506899662,fp32,1.0,0.21502089926174708,17.588704586029053,11.768916749242745
104,2.303504919660264,0.0821256038647343,2.3058154582977295,0.11363636702299118,0.0009858300505908796,fp32,1.0,0.22270647968564714,17.167073488235474,12.057966673344543
105,2.302971799592465,0.0966183574879227,2.3051533699035645,0.11363636702299118,0.000984951071634731,fp32,1.0,0.21146295538970403,17.50020718574524,11.828431389578716
106,2.3036179220042943,0.0821256038647343,2.3050291538238525,0.11363636702299118,0.0009840460610528153,fp32,1.0,0.2791909469025476,17.103801488876343,12.102572643550902
107,2.303215802003796,0.09178743961352658,2.3052456378936768,0.09090909361839294,0.000983115067475217,fp32,1.0,0.24824005684682302,17.305734395980835,11.961353113571109
108,2.3029799461364746,0.10144927536231885,2.304577350616455,0.11363636702299118,0.0009821581409281983,fp32,1.0,0.2384477768625532,17.48605251312256,11.838006310724223
109,2.303690000432701,0.06763285024154589,2.3045833110809326,0.11363636702299118,0.0009811753328315112,fp32,1.0,0.2832282526152475,16.90019679069519,12.24837808480247
110,2.302902136447925,0.11594202898550725,2.3042314052581787,0.11363636702299118,0.0009801666959956333,fp32,1.0,0.22755866817065648,16.92461323738098,12.230707851143336
111,2.303035349085711,0.10144927536231885,2.3042337894439697,0.11363636702299118,0.0009791322846189313,fp32,1.0,0.23630123053278243,17.00321364402771,12.174169209048765
112,2.3025606127752773,0.10144927536231885,2.3037171363830566,0.11363636702299118,0.000978072154284747,fp32,1.0,0.2058922222682408,16.58385181427002,12.48202180761657
113,2.3029205246248106,0.10144927536231885,2.303544759750366,0.11363636702299118,0.000976986361958413,fp32,1.0,0.23616062530449458,17.002609968185425,12.174601451620061
114,2.3037833165431367,0.0821256038647343,2.3033828735351562,0.13636364042758942,0.0009758749659841893,fp32,1.0,0.2427568414381572,16.804856300354004,12.317867900818612
115,2.302988432455754,0.0821256038647343,2.3038370609283447,0.09090909361839294,0.0009747380260821304,fp32,1.0,0.21875612437725067,17.267561435699463,11.987795773643064
116,2.303443523996694,0.07246376811594203,2.303983449935913,0.09090909361839294,0.0009735756033448742,fp32,1.0,0.22213373013905116,16.773080825805664,12.341203273850983
117,2.3033878365576554,0.10144927536231885,2.3045291900634766,0.09090909361839294,0.0009723877602343605,fp32,1.0,0.2516633655343737,16.899023294448853,12.249228632520868
118,2.3028803355451943,0.10144927536231885,2.3045477867126465,0.09090909361839294,0.0009711745605784742,fp32,1.0,0.1978178939649037,16.805668830871582,12.317272349181742
119,2.3027521400635944,0.10144927536231885,2.3046071529388428,0.09090909361839294,0.0009699360695676163,fp32,1.0,0.18419178362403596,16.84672713279724,12.287253088881103
120,2.302981879976061,0.10144927536231885,2.3048245906829834,0.09090909361839294,0.0009686723537511994,fp32,1.0,0.18825294077396393,16.79694414138794,12.323670202007083
121,2.303167262515008,0.10144927536231885,2.3045473098754883,0.09090909361839294,0.0009673834810340734,fp32,1.0,0.24504776086126054,16.855220079421997,12.28106183275054
122,2.3031529700698483,0.10628019323671498,2.3045291900634766,0.09090909361839294,0.0009660695206728756,fp32,1.0,0.22575561489377702,17.03746247291565,12.149696607054404
123,2.303113058569351,0.10144927536231885,2.304582357406616,0.09090909361839294,0.0009647305432723103,fp32,1.0,0.20438984887940542,16.631962060928345,12.44591583612871
124,2.302995088595699,0.10144927536231885,2.3043997287750244,0.09090909361839294,0.0009633666207813534,fp32,1.0,0.2234329538685935,17.111743688583374,12.096955387317214
125,2.302586417267288,0.10628019323671498,2.3042972087860107,0.09090909361839294,0.0009619778264893873,fp32,1.0,0.19740482100418635,16.635477542877197,12.44328571070273
126,2.3028716845212927,0.0966183574879227,2.3044488430023193,0.09090909361839294,0.0009605642350222624,fp32,1.0,0.22299316312585557,16.840109825134277,12.292081355137448
127,2.303285058569793,0.0966183574879227,2.3046181201934814,0.11363636702299118,0.0009591259223382877,fp32,1.0,0.21271498927048274,17.023212909698486,12.159866712473983
128,2.3033760192889523,0.10144927536231885,2.3044466972351074,0.11363636702299118,0.000957662965724148,fp32,1.0,0.2302717992237636,16.735007762908936,12.369280189925563
129,2.303235128881851,0.05314009661835749,2.3045201301574707,0.11363636702299118,0.0009561754437907527,fp32,1.0,0.2213810213974544,16.99152112007141,12.182546726524626
130,2.3030888228024837,0.08695652173913043,2.3043272495269775,0.11363636702299118,0.0009546634364690105,fp32,1.0,0.21974675357341766,16.699352741241455,12.395690013109533
131,2.3030258111907664,0.09178743961352658,2.3043172359466553,0.09090909361839294,0.0009531270250055342,fp32,1.0,0.22783814370632172,17.047046422958374,12.142865975962824
132,2.303062605973027,0.10628019323671498,2.3043878078460693,0.09090909361839294,0.0009515662919582756,fp32,1.0,0.232770032116345,16.893370628356934,12.253327329037178
133,2.3031826192054194,0.0966183574879227,2.3043935298919678,0.09090909361839294,0.0009499813211920892,fp32,1.0,0.22272160862173354,16.91671371459961,12.236419170548062
134,2.3026769621936594,0.10144927536231885,2.3040049076080322,0.09090909361839294,0.0009483721978742255,fp32,1.0,0.20324397938592093,16.71052122116089,12.387405351418453
135,2.3028793450138996,0.1111111111111111,2.303882598876953,0.11363636702299118,0.000946739008469755,fp32,1.0,0.1866042869431632,17.13081932067871,12.083485099287055
136,2.303255538433646,0.0966183574879227,2.303746223449707,0.09090909361839294,0.0009450818407369218,fp32,1.0,0.222918016569955,17.741355180740356,11.667654352848697
137,2.302921530129253,0.09178743961352658,2.303849935531616,0.09090909361839294,0.0009434007837224283,fp32,1.0,0.25905738345214296,17.955016136169434,11.528811694187755
138,2.3027129564884206,0.0821256038647343,2.3037827014923096,0.11363636702299118,0.0009416959277566491,fp32,1.0,0.21886441537312099,18.27420401573181,11.327442761490394
139,2.3026750675146133,0.10628019323671498,2.303868293762207,0.11363636702299118,0.0009399673644487794,fp32,1.0,0.1685238139969962,18.051937103271484,11.466913429611173
140,2.3031167212315804,0.07729468599033816,2.3040313720703125,0.09090909361839294,0.00093821518668191,fp32,1.0,0.22860618574278696,18.059290170669556,11.462244531415344
141,2.302840966533348,0.10628019323671498,2.3041672706604004,0.09090909361839294,0.0009364394886080386,fp32,1.0,0.21867510676383972,18.20217752456665,11.37226574790964
142,2.3025570192198823,0.10628019323671498,2.3040177822113037,0.09090909361839294,0.0009346403656430086,fp32,1.0,0.21676055448395865,18.0722496509552,11.45402503827514
143,2.3027353206118524,0.11594202898550725,2.3039464950561523,0.09090909361839294,0.0009328179144613832,fp32,1.0,0.23731450310775212,17.94088125228882,11.537894771673596
